gpu_index,batch_size,seq_length,power_limit,mem_clock,graphics_clock,precision,throughput_tokens_per_sec,latency_ms,memory_gb,power_w,status
0,16,1024,300,1593,1980,fp16,214484.27994138454,76.38788262001071,2.6627378463745117,286.34533000000005,success
0,1,1024,400,2619,1980,fp16,162573.16538666608,6.298702479984968,0.4337434768676758,126.10463,success
0,1,128,400,2619,1620,fp32,23826.86343712538,5.372087699993244,0.5539641380310059,89.74013000000001,success
0,64,512,300,1593,1620,fp32,93284.9399055119,351.26784702000805,10.017425537109375,299.51606999999996,success
0,1,512,500,1593,1410,fp32,63864.64925382819,8.016954700010501,0.6558895111083984,110.09518,success
0,1,128,300,2619,1800,fp16,25391.536098003664,5.04104988000563,0.30371904373168945,88.11183000000001,success
0,8,1024,500,2619,1620,fp32,97804.12705014419,83.75924663997012,2.88482666015625,406.86108,success
0,64,1024,500,1593,1800,fp16,283152.4750042233,231.45127019999563,9.795519828796387,482.74375999999995,success
0,4,128,300,2619,1980,fp32,74076.02692904409,6.911817780001002,0.6558895111083984,129.47674,success
0,16,256,300,1593,1620,fp32,96026.40612137182,42.6549338399991,1.69677734375,267.0232,success
0,32,256,300,1593,1980,fp16,300339.7227956206,27.275779319988942,1.4746580123901367,245.78887999999995,success
0,8,128,500,2619,1200,fp32,72056.2922106622,14.211111459999302,0.8044853210449219,130.17538000000002,success
0,16,128,300,1593,1980,fp16,265046.27794637677,7.726952500024709,0.5823431015014648,139.21987000000001,success
0,fp32,300,1593,256,1620,16,1.0,9999.0,0.0,1593.0,benchmark_fail
0,1,256,300,2619,1800,fp16,48199.32317995339,5.311277899986635,0.324002742767334,99.11437,success
0,64,128,400,2619,1620,fp16,368286.3578496923,22.24356081998394,1.4746580123901367,264.87197,success
0,1,1024,400,2619,fp16,1980,1.0,9999.0,0.0,400.0,benchmark_fail
0,4,1980,2619,300,128,fp32,1.0,9999.0,0.0,2619.0,benchmark_fail
0,500,fp16,1024,64,1593,1800,1.0,9999.0,0.0,1024.0,benchmark_fail
0,2619,400,1024,fp16,1980,1,1.0,9999.0,0.0,1024.0,benchmark_fail
0,300,128,4,2619,1980,fp32,123873.74857972514,309.9930408199907,11.652599334716797,400.00035,power_fail
0,32,256,300,2619,1800,fp16,300765.3517750517,27.237179920002745,1.4746580123901367,241.12426,success
0,fp16,2619,400,1024,1980,1,1.0,9999.0,0.0,400.0,benchmark_fail
0,fp16,16,300,1024,1980,1593,1.0,9999.0,0.0,300.0,benchmark_fail
0,128,300,2619,fp32,1980,4,1.0,9999.0,0.0,2619.0,benchmark_fail
0,fp16,300,256,1593,1980,32,1.0,9999.0,0.0,256.0,benchmark_fail
0,1,128,2619,400,1620,fp32,24294.998158287002,5.26857418000418,0.5539641380310059,101.71983000000002,power_fail
0,1,128,500,1593,1410,fp32,23870.621500034176,5.362239939995561,0.5539641380310059,86.20839,success
0,32,256,1800,300,2619,fp16,316899.4670033977,25.850469480001266,1.4746580123901367,244.58232,power_fail
0,1,1024,400,2619,1980,fp16,161757.4359040115,6.330466320000596,0.4337434768676758,122.11357,success
0,64,512,500,1593,1800,fp16,344825.98376933835,95.0276415999997,5.041247367858887,450.12353,success
0,4,128,300,2619,1620,fp32,70825.1177120359,7.229073759986022,0.6558895111083984,112.19207000000002,success
0,400,2619,128,1,1620,fp32,1.0,9999.0,0.0,128.0,benchmark_fail
0,1,256,300,2619,1410,fp16,46204.221250065835,5.540619300008984,0.324002742767334,88.05557999999999,success
0,1,300,1800,2619,fp16,128,1.0,9999.0,0.0,1800.0,benchmark_fail
0,512,fp32,500,1593,1410,1,1.0,9999.0,0.0,500.0,benchmark_fail
0,1,128,500,1593,1980,fp16,25546.32492321282,5.010505440009183,0.30371904373168945,92.47611,success
0,1,256,300,2619,1800,fp16,47203.0876187348,5.4233740400150054,0.324002742767334,97.90342000000001,success
0,1,128,500,1593,1410,fp16,25175.35668520003,5.084337099988261,0.30371904373168945,81.43078000000001,success
0,4,128,400,2619,1620,fp32,71078.72764270754,7.203280320009071,0.6558895111083984,113.47894000000001,success
0,1,1024,1800,300,2619,fp16,156409.50256161654,6.546916799998144,0.4337434768676758,110.57382,power_fail
0,1,128,300,2619,1410,fp32,23930.8130580633,5.3487526599883495,0.5539641380310059,85.89622000000003,success
0,1,128,500,fp32,1410,1593,1.0,9999.0,0.0,500.0,benchmark_fail
0,1,256,1800,300,1980,fp16,47357.9173313767,5.4056431200024235,0.324002742767334,85.36729,power_fail
0,32,256,1800,300,2619,fp16,316319.85376436595,25.89783695999813,1.4746580123901367,241.85774999999998,power_fail
0,1,128,2619,300,1800,fp16,24499.8553589393,5.22452064000845,0.30371904373168945,82.19454000000002,power_fail
0,64,128,400,2619,1620,fp16,369942.6395807701,22.143973480006025,1.4746580123901367,264.9195,success
0,fp16,256,300,1800,2619,32,1.0,9999.0,0.0,300.0,benchmark_fail
0,64,128,400,1593,1620,fp16,368977.9470494919,22.20186887998807,1.4746580123901367,263.90382,success
0,64,fp16,400,2619,1620,128,1.0,9999.0,0.0,400.0,benchmark_fail
0,1,1024,1800,300,2619,fp16,155317.5873052938,6.592942999991465,0.4337434768676758,110.8331,power_fail
0,32,256,300,fp16,2619,1800,1.0,9999.0,0.0,300.0,benchmark_fail
0,1,1024,1800,300,2619,fp16,155741.9787715286,6.574977460008995,0.4337434768676758,109.57996000000001,power_fail
0,1,1024,500,1593,1410,fp32,69272.4031315683,14.782221399987066,0.8044853210449219,163.15404999999998,success
0,1,256,300,2619,1800,fp16,47739.45672345209,5.362440579979193,0.324002742767334,98.71214,success
0,300,1024,1,fp16,2619,1800,1.0,9999.0,0.0,1.0,benchmark_fail
0,1,512,500,1593,1410,fp16,88240.1272514673,5.802348840011291,0.36115264892578125,89.85635000000002,success
0,1,256,400,2619,1980,fp16,48461.862509407525,5.282504360006897,0.324002742767334,105.79244,success
0,1024,1800,1,300,2619,fp16,1.0,9999.0,0.0,1.0,benchmark_fail
0,1410,fp16,1,128,1593,500,1.0,9999.0,0.0,1.0,benchmark_fail
0,1,1980,400,fp16,1024,2619,1.0,9999.0,0.0,400.0,benchmark_fail
0,16,128,1800,300,2619,fp16,264997.6150735943,7.728371439989132,0.5823431015014648,136.74224,power_fail
0,500,1,1593,512,1410,fp16,87954.65750221339,5.684747280010924,0.3600296974182129,105.51100000000002,power_fail
0,1,128,500,1593,1410,fp16,24998.014806138537,5.1204065999900195,0.30371904373168945,81.19889,success
0,1593,fp16,1410,128,500,1,1.0,9999.0,0.0,1410.0,benchmark_fail
0,32,1024,1800,300,2619,fp16,242667.46133072115,135.0325248399986,5.041247367858887,351.18221000000005,power_fail
0,1,fp16,1980,1593,128,500,1.0,9999.0,0.0,1980.0,benchmark_fail
0,300,1024,1,2619,1620,fp16,279414.2347372991,1099.4429123799819,44.86632061004639,439.6629200000001,power_fail
0,64,128,400,1593,1620,fp16,367683.79941582965,22.280013459976544,1.4746580123901367,270.70171999999997,success
0,16,128,500,1593,1980,fp16,269278.2710951641,7.605515259997446,0.5823431015014648,140.61285,success
0,1410,fp16,1,1593,1620,fp16,1.0,9999.0,0.0,1.0,benchmark_fail
0,1,256,300,2619,1410,fp16,47002.942905969714,5.446467479964667,0.324002742767334,88.32350999999998,success
0,32,256,500,1593,1410,fp16,317713.82021016366,25.78421044001516,1.4746580123901367,245.29924999999994,success
0,2619,256,1800,32,300,fp16,1.0,9999.0,0.0,1800.0,oom
0,300,256,300,2619,1800,fp16,297072.47111156106,258.5227763199873,11.43073558807373,295.54913,success
0,16,fp16,1980,1593,128,500,1.0,9999.0,0.0,1980.0,benchmark_fail
0,fp16,1024,300,1800,2619,1,1.0,9999.0,0.0,300.0,benchmark_fail
0,300,1024,1,fp16,2619,1800,1.0,9999.0,0.0,1.0,benchmark_fail
0,64,128,400,1593,1620,fp16,368385.0175578352,22.237603620005757,1.4746580123901367,266.74933,success
0,256,32,2619,300,fp16,1800,1.0,9999.0,0.0,2619.0,benchmark_fail
0,fp16,1410,1,fp16,1620,1593,1.0,9999.0,0.0,1.0,benchmark_fail
0,64,128,400,2619,1410,fp32,110741.73183024778,73.97391990001779,2.88482666015625,317.80203,success
0,64,128,300,1593,1410,fp16,325146.15474460874,25.194823559991164,1.4746580123901367,224.51711,success
0,8,1024,600,1593,1980,fp16,282058.33727047296,29.04363714001647,1.4746580123901367,406.79797999999994,success
0,32,512,600,2619,1800,fp32,124530.21902162406,131.56645935999677,5.263275146484375,505.8066100000001,success
0,32,256,400,2619,1200,fp32,93021.11522133039,88.06602651998219,2.88482666015625,263.10017,success
0,32,256,700,1593,1410,fp32,106490.4974123819,76.92705169999044,2.88482666015625,327.58035,success
0,8,1024,300,1593,1410,fp16,212645.15016621927,38.524273859979985,1.4746580123901367,256.57772,success
0,8,512,300,2619,1980,fp32,89432.61160793826,45.79984779999904,1.69677734375,272.92694000000006,success
0,8,512,400,2619,1410,fp16,275513.5817669967,14.866780699994706,0.880274772644043,173.15586000000002,success
0,8,256,700,2619,1980,fp16,270372.8718088463,7.574724439987222,0.5830755233764648,138.08954999999997,success
0,8,256,600,1593,1410,fp32,96094.15302119491,21.312430939979095,1.1016769409179688,215.30358,success
0,16,128,400,1593,1980,fp32,113684.38327806689,18.014787439983593,1.1016769409179688,252.80143,success
0,8,256,700,2619,1980,fp16,268528.37740342837,7.62675446000685,0.5830755233764648,141.26741,success
0,8,512,300,2619,1800,fp16,272479.55968252185,15.032320239993169,0.880274772644043,187.12559999999996,success
0,8,1024,600,1593,1980,fp16,282272.1896020498,29.021633379998093,1.4746580123901367,409.13057000000003,success
0,32,128,400,2619,1200,fp32,91675.1670279419,44.679493179996825,1.69677734375,227.42032,success
0,8,256,700,2619,1980,fp16,271275.02821039694,7.549533820015313,0.5830755233764648,147.04312000000002,success
0,16,128,400,1593,1980,fp32,113457.90552638001,18.050747460024468,1.1016769409179688,254.21078,success
0,8,256,300,1593,1410,fp32,93083.00752823238,22.00186752000718,1.1016769409179688,213.68326000000002,success
0,8,512,400,2619,1410,fp32,94549.55555523072,43.32119781998699,1.69677734375,286.79398999999995,success
0,64,128,400,2619,1410,fp32,110756.29393158134,73.9641938999921,2.88482666015625,317.34838,success
0,8,1024,600,1593,1410,fp16,233663.00397434417,35.05903741997372,1.4746580123901367,283.10025,success
0,32,256,300,1593,1410,fp16,302103.0758109556,27.116572640015875,1.4746580123901367,232.78248999999997,success
0,8,512,700,2619,1980,fp16,337480.6458430602,12.136992300011116,0.880274772644043,219.40828999999997,success
0,8,256,700,2619,1980,fp16,272302.9773563088,7.521034179953858,0.5830755233764648,144.80987000000002,success
0,8,512,700,2619,1980,fp16,335760.0335102708,12.19918868001514,0.880274772644043,226.74607,success
0,8,512,700,2619,1980,fp16,336015.9481556547,12.189897600046606,0.880274772644043,221.62718000000004,success
0,8,512,300,2619,1800,fp16,273108.14159721584,14.997722060006708,0.880274772644043,182.8019,success
0,16,128,400,1593,1980,fp32,113774.0300612985,18.000592919988776,1.1016769409179688,248.78193000000007,success
0,8,1024,600,1593,1410,fp32,87154.82171676555,93.99365220001528,2.88482666015625,336.02081,success
0,16,128,400,1593,1410,fp32,98613.47185835456,20.767953519998628,1.1016769409179688,208.42199,success
0,8,256,300,2619,1410,fp32,92650.57434957389,22.104558059972987,1.1016769409179688,212.71043,success
0,32,256,700,2619,1410,fp16,318100.43739236676,25.752872480006772,1.4746580123901367,240.60626,success
0,8,512,700,2619,1980,fp16,336361.5270720069,12.177373659988007,0.880274772644043,215.35566999999995,success
0,32,256,300,2619,1410,fp16,301889.8683119133,27.135723519995736,1.4746580123901367,231.31118999999998,success
0,8,512,700,2619,1980,fp16,335552.87469384616,12.206720039985157,0.880274772644043,219.20644000000001,success
0,8,512,300,2619,1800,fp16,272051.83497202327,15.05595431995971,0.880274772644043,186.44087,success
0,8,512,700,2619,1980,fp16,337347.5556592337,12.141780579959232,0.880274772644043,224.01751999999996,success
0,16,256,700,2619,1980,fp32,133649.94832064776,30.647224720005397,1.69677734375,455.05617,success
0,8,512,300,2619,1800,fp16,271998.3673289436,15.058913920047416,0.880274772644043,189.95492000000002,success
0,16,256,600,2619,1980,fp32,133767.27341037657,30.620344539984217,1.69677734375,457.9761899999999,success
0,32,256,600,2619,1410,fp16,329457.3504521706,24.865130460002547,1.4746580123901367,248.79734000000005,success
0,8,256,700,2619,1980,fp16,271773.14318650553,7.535696779996215,0.5830755233764648,138.96304,success
0,8,512,300,2619,1800,fp16,270814.48386893905,15.124744960030512,0.880274772644043,185.85694,success
0,8,512,400,2619,1410,fp16,276180.8897441333,14.830859600006079,0.880274772644043,173.71655,success
0,8,512,700,2619,1410,fp16,275434.0031949632,14.871076019981047,0.880274772644043,170.39913,success
0,8,512,700,2619,1980,fp16,335603.941438497,12.204862620037602,0.880274772644043,223.34297000000004,success
0,8,256,700,2619,1980,fp16,270111.26479086344,7.582060680015275,0.5830755233764648,147.36892999999998,success
0,8,256,700,2619,1980,fp16,272044.0183798513,7.528193460002512,0.5830755233764648,141.40064,success
0,8,512,700,2619,1410,fp16,275142.1098252194,14.886852479985464,0.880274772644043,174.68586,success
0,8,1024,400,2619,1200,fp16,207495.209326594,39.480429579971315,1.4746580123901367,239.70014000000003,success
0,8,512,300,2619,1800,fp16,270120.3152817784,15.16361327998311,0.880274772644043,183.81797000000003,success
0,8,512,700,2619,1980,fp16,335782.79008718167,12.19836192002731,0.880274772644043,221.20866,success
0,8,256,700,2619,1980,fp16,268679.28864309995,7.622470679980324,0.5830755233764648,142.20796,success
0,8,512,700,2619,1980,fp16,335570.3152935017,12.206085619991427,0.880274772644043,216.48909,success
0,8,256,700,2619,1980,fp16,270363.84650253097,7.5749773000097775,0.5830755233764648,144.60034,success
0,8,512,700,2619,1980,fp16,337228.1227524127,12.146080719985548,0.880274772644043,224.59454000000005,success
0,16,512,700,2619,1980,fp16,347488.8937785145,23.574854180005786,1.4746580123901367,366.90742,success
0,8,256,400,2619,1620,fp16,255176.03466986545,8.025832060011453,0.5830755233764648,123.58850000000001,success
0,8,512,300,2619,1800,fp16,275486.2658465438,14.868254819939466,0.880274772644043,188.1753,success
0,8,512,700,2619,1980,fp16,333342.71782034996,12.287654060010027,0.880274772644043,217.36055999999996,success
0,8,512,400,2619,1410,fp16,275663.18414248014,14.858712499972171,0.880274772644043,174.98987,success
0,64,1024,600,2619,1980,fp32,115496.43435572069,567.4287727199771,19.527557373046875,600.32078,success
0,8,512,700,2619,1980,fp16,337254.5137281446,12.145130259996222,0.880274772644043,229.80345999999997,success
0,8,256,700,2619,1980,fp16,270522.35271980695,7.570538920017498,0.5830755233764648,152.67034000000004,success
0,8,256,400,2619,1620,fp16,255439.68092640527,8.017548380003063,0.5830755233764648,128.17949999999996,success
0,8,256,700,2619,1200,fp32,82814.09535778222,24.73008962003405,1.1016769409179688,188.48712,success
0,8,256,400,2619,1980,fp16,268968.5520695213,7.6142730599622155,0.5830755233764648,140.03866,success
0,8,256,700,2619,1980,fp16,270961.4981434694,7.558269400014979,0.5830755233764648,142.06682,success
0,8,256,700,2619,1980,fp16,268378.1335950698,7.631024079964845,0.5830755233764648,149.71314,success
0,8,512,700,2619,1980,fp16,336458.4402648726,12.17386610000176,0.880274772644043,223.22312,success
0,8,256,400,2619,1410,fp32,95751.39466961016,21.388722399988183,1.1016769409179688,216.57935,success
0,32,512,700,2619,1980,fp16,364687.66924920445,44.92611453995778,2.6627378463745117,482.13415000000003,success
0,8,512,400,2619,1620,fp16,296938.62540699396,13.794096320025346,0.880274772644043,188.82431999999997,success
0,64,256,700,2619,1980,fp16,416109.5074903757,39.374250539995046,2.6627378463745117,472.66596999999996,success
0,8,512,400,2619,1620,fp16,296756.31065384345,13.802570839943655,0.880274772644043,189.81297999999998,success
0,16,256,700,1593,1980,fp32,133424.4494631076,30.699021180016643,1.69677734375,460.29181000000005,success
0,8,512,400,2619,1980,fp16,318920.92159342143,12.84330918001615,0.880274772644043,209.85411999999997,success
0,8,256,400,2619,1980,fp16,271141.8789121627,7.553241160003381,0.5830755233764648,138.68941999999998,success
0,8,512,700,2619,1410,fp16,274685.32907812926,14.911608179972973,0.880274772644043,173.00733000000002,success
0,8,512,400,2619,1410,fp16,274711.03969987796,14.910212580007283,0.880274772644043,171.12011,success
0,8,256,700,2619,1980,fp16,268468.02207421436,7.628469060027783,0.5830755233764648,145.20823000000001,success
0,8,256,700,2619,1980,fp16,270582.2833227015,7.568862140014971,0.5830755233764648,143.07605,success
0,8,512,400,2619,1410,fp16,276436.8957343894,14.817124859973774,0.880274772644043,174.41310000000001,success
0,8,512,400,2619,1620,fp16,297502.2007199274,13.767965380047826,0.880274772644043,189.07572,success
0,8,256,700,2619,1980,fp32,125599.31078790652,16.305821959949753,1.1016769409179688,286.7528,success
0,16,1024,700,2619,1980,fp16,293874.5529330001,55.7516798800043,2.6627378463745117,506.92293000000006,success
0,8,256,400,2619,1620,fp16,254753.79031306232,8.039134560012826,0.5830755233764648,122.12237,success
